8.05993e+01,8.09057e+01,8.30892e+01,8.56908e+01,8.78058e+01,8.38309e+01,7.86428e+01,7.50615e+01,8.02665e+01,8.60617e+01
1.09733e+02,1.08428e+02,1.08818e+02,1.13696e+02,1.17475e+02,1.19779e+02,1.18698e+02,1.16615e+02,1.13350e+02,1.10795e+02
6.87322e+01,6.88068e+01,6.93399e+01,7.17376e+01,7.53775e+01,7.84591e+01,7.89836e+01,7.61982e+01,7.25835e+01,7.03825e+01
8.57568e+01,8.42055e+01,8.20389e+01,8.19328e+01,8.15195e+01,8.30003e+01,8.38726e+01,8.53764e+01,8.56014e+01,8.61751e+01
8.54955e+01,8.32808e+01,8.15619e+01,8.02027e+01,8.07998e+01,8.15258e+01,8.34452e+01,8.45026e+01,8.52688e+01,8.41697e+01
8.54884e+01,8.48292e+01,8.40630e+01,8.38380e+01,8.50710e+01,8.50710e+01,8.52960e+01,8.46102e+01,8.43988e+01,8.38429e+01
8.34076e+01,8.44242e+01,8.45337e+01,8.66655e+01,8.58685e+01,8.73731e+01,8.59899e+01,8.71424e+01,8.77649e+01,8.84399e+01
8.68636e+01,8.74561e+01,8.68869e+01,8.64261e+01,8.57179e+01,8.70011e+01,8.70011e+01,8.68863e+01,8.60567e+01,8.76108e+01
7.55263e+01,7.64320e+01,7.51073e+01,7.38354e+01,7.33746e+01,7.48753e+01,7.66944e+01,7.69689e+01,7.72376e+01,7.65132e+01
6.99267e+01,7.09235e+01,7.24101e+01,7.31473e+01,7.26767e+01,7.13381e+01,6.83022e+01,6.74857e+01,6.81756e+01,7.03951e+01
1.18251e+02,1.18035e+02,1.16773e+02,1.16352e+02,1.15305e+02,1.15103e+02,1.11861e+02,1.10869e+02,1.09322e+02,1.12152e+02
6.80383e+01,6.80383e+01,6.78186e+01,6.77522e+01,6.59771e+01,6.49381e+01,6.38096e+01,6.28468e+01,6.27154e+01,6.37125e+01
7.73540e+01,7.78116e+01,7.74570e+01,7.57287e+01,7.39096e+01,7.24291e+01,7.16071e+01,7.20166e+01,7.40328e+01,7.56445e+01
8.37618e+01,8.44059e+01,8.49406e+01,8.41561e+01,8.35120e+01,8.16783e+01,8.02310e+01,8.00228e+01,8.24124e+01,8.47598e+01
7.12090e+01,7.04498e+01,6.99884e+01,7.05466e+01,7.23710e+01,7.58358e+01,7.80640e+01,8.05091e+01,7.87433e+01,7.72727e+01
8.68636e+01,8.64064e+01,8.57261e+01,8.54938e+01,8.58353e+01,8.64000e+01,8.59465e+01,8.52715e+01,8.48179e+01,8.58592e+01
7.31424e+01,7.38135e+01,7.43133e+01,7.43980e+01,7.33256e+01,7.16603e+01,6.93479e+01,6.74580e+01,6.53114e+01,6.38117e+01
6.71504e+01,6.66083e+01,6.51177e+01,6.45059e+01,6.53293e+01,6.73168e+01,6.84286e+01,6.85000e+01,6.82134e+01,6.78540e+01
7.43216e+01,7.46617e+01,7.49159e+01,7.47411e+01,7.51797e+01,7.51797e+01,7.66503e+01,7.75755e+01,7.81897e+01,7.66326e+01
6.09302e+01,6.17395e+01,6.21940e+01,6.10985e+01,6.07438e+01,6.29308e+01,6.73385e+01,7.08042e+01,7.13885e+01,7.03719e+01
8.44992e+01,8.56245e+01,8.57331e+01,8.49548e+01,8.34035e+01,8.27643e+01,8.16231e+01,8.02292e+01,8.07597e+01,8.33817e+01
7.75155e+01,7.72429e+01,7.79023e+01,7.80927e+01,7.80031e+01,7.80031e+01,7.80994e+01,7.89291e+01,7.88328e+01,7.82656e+01
8.53755e+01,8.60668e+01,8.69961e+01,8.76874e+01,8.73376e+01,8.70996e+01,8.70996e+01,8.73319e+01,8.72143e+01,8.69802e+01
7.47405e+01,7.32036e+01,7.26144e+01,7.11537e+01,7.07070e+01,6.77477e+01,6.57235e+01,6.59447e+01,6.68019e+01,6.75956e+01
8.62011e+01,8.64261e+01,8.71119e+01,8.67535e+01,8.70977e+01,8.74532e+01,8.61026e+01,8.58722e+01,8.54001e+01,8.65166e+01
1.09490e+02,1.08567e+02,1.08567e+02,1.10229e+02,1.10229e+02,1.09306e+02,1.07294e+02,1.08794e+02,1.08615e+02,1.11017e+02
7.28097e+01,7.30588e+01,7.28955e+01,7.24187e+01,7.17656e+01,7.19288e+01,7.22446e+01,7.14754e+01,6.87080e+01,6.62649e+01
7.08735e+01,6.92932e+01,6.76428e+01,6.72902e+01,6.87902e+01,7.02013e+01,7.18411e+01,7.06259e+01,6.93553e+01,6.79259e+01
8.75688e+01,8.64256e+01,8.59573e+01,8.59573e+01,8.65175e+01,8.61760e+01,8.60594e+01,8.58327e+01,8.61742e+01,8.57170e+01
7.63328e+01,7.62444e+01,7.70682e+01,7.77324e+01,7.80895e+01,7.81843e+01,7.78007e+01,7.82616e+01,7.83571e+01,7.78929e+01
8.68787e+01,8.58858e+01,8.62328e+01,8.55246e+01,8.60676e+01,8.51603e+01,8.42673e+01,8.47172e+01,8.48275e+01,8.59528e+01
7.70513e+01,7.64242e+01,7.53674e+01,7.52766e+01,7.71557e+01,8.16480e+01,8.53844e+01,8.71033e+01,8.46202e+01,8.14389e+01
8.52706e+01,8.56067e+01,8.59429e+01,8.48352e+01,8.38499e+01,8.20443e+01,8.19382e+01,8.12177e+01,8.24674e+01,8.39135e+01
8.12053e+01,8.17278e+01,8.29044e+01,8.49544e+01,8.53871e+01,8.64284e+01,8.61980e+01,8.61980e+01,8.37766e+01,8.23640e+01
7.31511e+01,6.95161e+01,6.68764e+01,6.62252e+01,6.87013e+01,7.07478e+01,7.20102e+01,7.03230e+01,6.89931e+01,6.83077e+01
8.49282e+01,8.45973e+01,8.43759e+01,8.40475e+01,8.41570e+01,8.56616e+01,8.67869e+01,8.72333e+01,8.62889e+01,8.59419e+01
8.60585e+01,8.66369e+01,8.68655e+01,8.64083e+01,8.59438e+01,8.64120e+01,8.63000e+01,8.60732e+01,8.58372e+01,8.56158e+01
8.52775e+01,8.61004e+01,8.57616e+01,8.65399e+01,8.50473e+01,8.57331e+01,8.61976e+01,8.61976e+01,8.64337e+01,8.54089e+01
6.06178e+01,6.21365e+01,6.51942e+01,6.97401e+01,7.18945e+01,7.31584e+01,7.14078e+01,6.96526e+01,6.83139e+01,6.83881e+01
8.56760e+01,8.44332e+01,8.21491e+01,8.23589e+01,8.20381e+01,8.35189e+01,8.39482e+01,8.48205e+01,8.53897e+01,8.56095e+01
7.49580e+01,7.28503e+01,7.07425e+01,7.01431e+01,7.00659e+01,7.03796e+01,7.16921e+01,7.10926e+01,6.93946e+01,6.73744e+01
8.54189e+01,8.43696e+01,8.56223e+01,8.44699e+01,8.54106e+01,8.43776e+01,8.46008e+01,8.54938e+01,8.46349e+01,8.48617e+01
7.02488e+01,7.26873e+01,7.42575e+01,7.41761e+01,7.24187e+01,7.16863e+01,7.16055e+01,7.20016e+01,7.32476e+01,7.45195e+01
7.68683e+01,7.74274e+01,7.74274e+01,7.71567e+01,7.73485e+01,7.75322e+01,7.76218e+01,7.72409e+01,7.71488e+01,7.77940e+01
7.57150e+01,7.75153e+01,7.90288e+01,7.76354e+01,7.55042e+01,7.41595e+01,7.38982e+01,7.31852e+01,7.37950e+01,7.54498e+01
8.57143e+01,8.60585e+01,8.69953e+01,8.85494e+01,8.79802e+01,8.77403e+01,8.68830e+01,8.87887e+01,8.86702e+01,8.99104e+01
6.76590e+01,6.79385e+01,6.85774e+01,6.92628e+01,6.95495e+01,6.75498e+01,6.53443e+01,6.35398e+01,6.36621e+01,6.31579e+01
7.73206e+01,7.24395e+01,6.97501e+01,7.02639e+01,7.42130e+01,7.56159e+01,7.65216e+01,7.55697e+01,7.44028e+01,7.17867e+01
9.71945e+01,9.43178e+01,9.27454e+01,9.26087e+01,9.40497e+01,9.43243e+01,9.45989e+01,9.48760e+01,9.69419e+01,9.69419e+01
7.85475e+01,7.86438e+01,7.86438e+01,7.82738e+01,7.83707e+01,7.84670e+01,7.88370e+01,7.89347e+01,7.92277e+01,7.98032e+01
7.47423e+01,7.45699e+01,7.47447e+01,7.55343e+01,7.69841e+01,7.67228e+01,7.58484e+01,7.37321e+01,7.32254e+01,7.33101e+01
8.17160e+01,8.30047e+01,8.44064e+01,8.53764e+01,8.58335e+01,8.65304e+01,8.63090e+01,8.44610e+01,8.20583e+01,8.12061e+01
8.44853e+01,8.43759e+01,8.42664e+01,8.32009e+01,8.26663e+01,8.28860e+01,8.39515e+01,8.58583e+01,8.67728e+01,8.73376e+01
8.68949e+01,8.89618e+01,9.07701e+01,9.15265e+01,9.27466e+01,9.38079e+01,9.23317e+01,9.03488e+01,8.87833e+01,9.07855e+01
1.10027e+02,1.10410e+02,1.10600e+02,1.11725e+02,1.10240e+02,1.10432e+02,1.09490e+02,1.08791e+02,1.08220e+02,1.09162e+02
8.51809e+01,8.61976e+01,8.74503e+01,8.69858e+01,8.73413e+01,8.75812e+01,8.82837e+01,8.73544e+01,8.71145e+01,8.67590e+01
8.16185e+01,8.03291e+01,7.91344e+01,7.74436e+01,7.57634e+01,7.45816e+01,7.63731e+01,7.89326e+01,8.03062e+01,7.94269e+01
7.50294e+01,7.65536e+01,7.82697e+01,7.80874e+01,7.71687e+01,7.60582e+01,7.45263e+01,7.31042e+01,7.34638e+01,7.61305e+01
8.09011e+01,8.31018e+01,8.38333e+01,8.32493e+01,8.37331e+01,8.65722e+01,9.03904e+01,8.94383e+01,8.76000e+01,8.36870e+01
8.61705e+01,8.56103e+01,8.64332e+01,8.63185e+01,8.73433e+01,8.67507e+01,8.69811e+01,8.67470e+01,8.73395e+01,8.73395e+01
8.30794e+01,8.40646e+01,8.52784e+01,8.48523e+01,8.49662e+01,8.48514e+01,8.64028e+01,8.60640e+01,8.66470e+01,8.60732e+01
8.02019e+01,8.06090e+01,8.25433e+01,8.44192e+01,8.50534e+01,8.51691e+01,8.58549e+01,8.53243e+01,8.36814e+01,8.17168e+01
7.87373e+01,7.88328e+01,7.92193e+01,7.92193e+01,7.92193e+01,7.86438e+01,7.87407e+01,7.94297e+01,7.95238e+01,7.84949e+01
8.36264e+01,8.39599e+01,8.35272e+01,8.43861e+01,8.32003e+01,8.38545e+01,8.34184e+01,8.41612e+01,8.37218e+01,8.41578e+01
7.66927e+01,7.77719e+01,7.77719e+01,7.51487e+01,7.46878e+01,7.65401e+01,8.03133e+01,8.24737e+01,8.42793e+01,8.40630e+01
8.44992e+01,8.53922e+01,8.60567e+01,8.57179e+01,8.54893e+01,8.60677e+01,8.54135e+01,8.58744e+01,8.56402e+01,8.60729e+01
8.02042e+01,8.14352e+01,8.26661e+01,8.33977e+01,8.47483e+01,8.54075e+01,8.57333e+01,8.48188e+01,8.35301e+01,8.07572e+01
6.59913e+01,6.48562e+01,6.35952e+01,6.48949e+01,6.63148e+01,6.77173e+01,6.95066e+01,6.93633e+01,6.82143e+01,6.56266e+01
1.14085e+02,1.11811e+02,1.10264e+02,1.08917e+02,1.09831e+02,1.11581e+02,1.13535e+02,1.15510e+02,1.15715e+02,1.17212e+02
7.01357e+01,7.11797e+01,7.27374e+01,7.35808e+01,7.20843e+01,6.88154e+01,6.76080e+01,6.77569e+01,7.17452e+01,7.48387e+01
6.54078e+01,6.64599e+01,6.62736e+01,6.49005e+01,6.39745e+01,6.44144e+01,6.52178e+01,6.60066e+01,6.68743e+01,6.68743e+01
1.10960e+02,1.12132e+02,1.12514e+02,1.12136e+02,1.09861e+02,1.09861e+02,1.09490e+02,1.10975e+02,1.10975e+02,1.11917e+02
8.43776e+01,8.39415e+01,8.37218e+01,8.40501e+01,8.41578e+01,8.37285e+01,8.37285e+01,8.40568e+01,8.42698e+01,8.39415e+01
6.92322e+01,6.90861e+01,6.89401e+01,6.97946e+01,6.97222e+01,6.76743e+01,6.56799e+01,6.43877e+01,6.02451e+01,5.48259e+01
1.08787e+02,1.08964e+02,1.11017e+02,1.11017e+02,1.12696e+02,1.11735e+02,1.09878e+02,1.08926e+02,1.08192e+02,1.10048e+02
7.01299e+01,7.03598e+01,7.08242e+01,6.93988e+01,6.82923e+01,6.76770e+01,6.97258e+01,7.10669e+01,7.13705e+01,7.08999e+01
1.15423e+02,1.14998e+02,1.11122e+02,1.10208e+02,1.06071e+02,1.07909e+02,1.09588e+02,1.14806e+02,1.17723e+02,1.19354e+02
6.90000e+01,6.97258e+01,7.00106e+01,6.80290e+01,6.74447e+01,6.91497e+01,7.17047e+01,7.37207e+01,7.41444e+01,7.44845e+01
1.10392e+02,1.10963e+02,1.10963e+02,1.09861e+02,1.08919e+02,1.08733e+02,1.10807e+02,1.10624e+02,1.10810e+02,1.09279e+02
1.10775e+02,1.09130e+02,1.09713e+02,1.10087e+02,1.12119e+02,1.11346e+02,1.10971e+02,1.09115e+02,1.08555e+02,1.08555e+02
8.09080e+01,8.21578e+01,8.36273e+01,8.45973e+01,8.49282e+01,8.56086e+01,8.48483e+01,8.33675e+01,8.08255e+01,8.04091e+01
8.86292e+01,8.65021e+01,8.29167e+01,8.21681e+01,8.21681e+01,8.40729e+01,8.47120e+01,8.46026e+01,8.60311e+01,8.76452e+01
9.36432e+01,9.27186e+01,9.38467e+01,9.39810e+01,9.43705e+01,9.19381e+01,9.12777e+01,9.20874e+01,9.27257e+01,9.20928e+01
1.14505e+02,1.12926e+02,1.11536e+02,1.10217e+02,1.07910e+02,1.06977e+02,1.09299e+02,1.14244e+02,1.18287e+02,1.20007e+02
1.06488e+02,1.08629e+02,1.10581e+02,1.11158e+02,1.10416e+02,1.08632e+02,1.07867e+02,1.08800e+02,1.11743e+02,1.11372e+02
6.70820e+01,6.80920e+01,6.92537e+01,7.04380e+01,7.15438e+01,7.14676e+01,6.99372e+01,6.74817e+01,6.74817e+01,6.87045e+01
8.67498e+01,8.68673e+01,8.66351e+01,8.62963e+01,8.58317e+01,8.50473e+01,8.56165e+01,8.51665e+01,8.53863e+01,8.37433e+01
8.64028e+01,8.58335e+01,8.54893e+01,8.52643e+01,8.58335e+01,8.53871e+01,8.57259e+01,8.53817e+01,8.57152e+01,8.54884e+01
7.31511e+01,6.95161e+01,6.68764e+01,6.62252e+01,6.87013e+01,7.07478e+01,7.20102e+01,7.03230e+01,6.89931e+01,6.83077e+01
8.37209e+01,8.29838e+01,8.24532e+01,8.16139e+01,8.26794e+01,8.34280e+01,8.43759e+01,8.48258e+01,8.53861e+01,8.44382e+01
9.19149e+01,9.25809e+01,9.40855e+01,9.57342e+01,9.76096e+01,9.81940e+01,9.77654e+01,9.49654e+01,9.22382e+01,9.18208e+01
7.20016e+01,7.18437e+01,7.12244e+01,6.99205e+01,7.02384e+01,7.19374e+01,7.30005e+01,7.22212e+01,7.04470e+01,6.97526e+01
7.64706e+01,7.84369e+01,7.97143e+01,7.96173e+01,7.87380e+01,7.77237e+01,7.71566e+01,7.77363e+01,7.87505e+01,7.97098e+01
7.91293e+01,7.92277e+01,7.91300e+01,7.90365e+01,7.90365e+01,7.90365e+01,7.97055e+01,7.90316e+01,7.84603e+01,7.85587e+01
9.47405e+01,9.64792e+01,9.94879e+01,1.00963e+02,9.99260e+01,9.62454e+01,9.36813e+01,9.27073e+01,9.29725e+01,9.37823e+01
9.77011e+01,9.48763e+01,9.16685e+01,9.03861e+01,9.03861e+01,9.10298e+01,9.37101e+01,9.50601e+01,9.73184e+01,9.61903e+01
7.76999e+01,7.88597e+01,8.02231e+01,8.08028e+01,8.05031e+01,7.99016e+01,8.02012e+01,8.01028e+01,8.03004e+01,8.01997e+01
8.05031e+01,8.19615e+01,8.26712e+01,8.38479e+01,8.46385e+01,8.57206e+01,8.53897e+01,8.36439e+01,8.17536e+01,8.05039e+01
8.37311e+01,8.31064e+01,8.23804e+01,8.03113e+01,8.02100e+01,8.01093e+01,8.10018e+01,8.16217e+01,8.18237e+01,8.22401e+01
9.24409e+01,9.19193e+01,9.38948e+01,9.36362e+01,9.40257e+01,9.10245e+01,9.10245e+01,9.01308e+01,9.02553e+01,8.92633e+01
